custID,satCleanRoom,satCleanBath,satCleanCommon,satRoomPrice,satDiningPrice,satWifiPrice,satParkingPrice,satPerks,satCity,satCloseTransp,satCloseEvents,satPoints,satRecognition,satFrontStaff,satDiningStaff,satHouseStaff,satValetStaff,satOverall,distanceTraveled,nightsStayed,visitPurpose,avgRoomSpendPerNight,avgFoodSpendPerNight,avgWifiSpendPerNight,eliteSegment
ID_1058,5,5,5,4,5,4,5,6,4,5,3,4,4,5,5,2,3,5,170,4,Conference,151.5,10,8.2,Gold
ID_1059,4,3,3,4,3,5,4,5,2,3,3,5,4,3,4,5,4,4,289,4,Conference,161.5,5,4.48,Gold
ID_1060,4,6,5,4,4,6,3,5,5,6,4,5,5,5,4,5,4,5,1893,1,SportsEvent,159,5,9.95,NoStatus
ID_1061,5,5,5,4,4,5,5,6,4,3,4,4,5,5,4,6,4,5,98,1,Business,139,10,0,Platinum
ID_1062,3,4,6,3,5,3,5,5,5,4,5,3,4,5,3,5,6,4,446,3,SportsEvent,142.33,10,10.3,Silver
ID_1063,3,3,3,4,3,4,5,5,4,5,3,4,4,4,3,4,3,4,750,4,Conference,139,27.67,8.73,Gold
ID_1064,3,5,3,3,4,5,4,5,4,4,3,5,3,5,4,4,4,4,449,2,Conference,159,5,5,Platinum
ID_1065,4,5,3,5,3,2,3,5,4,3,3,3,4,4,4,3,4,4,270,4,OtherOrMixed,151.5,18.02,8.98,Silver
ID_1066,3,4,4,4,4,4,3,4,4,4,5,4,3,3,4,4,4,3,767,8,Business,159,25.18,4.23,Silver
ID_1067,2,5,3,1,3,3,5,6,2,3,4,5,6,4,3,3,3,3,170,3,Business,149,64.14,5.97,Platinum
ID_1068,4,4,4,4,4,5,5,5,3,4,4,4,4,4,2,5,2,3,225,5,Business,157,10.49,5.17,Silver
ID_1069,4,5,4,5,3,3,5,2,4,4,5,4,2,4,4,4,2,3,381,2,SportsEvent,169,5,9.98,NoStatus
ID_1070,4,4,4,4,3,4,3,4,4,4,4,5,5,2,4,3,4,4,177,2,Vacation,149,97.7,12.45,Platinum
ID_1071,5,5,5,5,4,2,4,4,4,6,4,3,2,5,6,6,4,4,190,5,OtherOrMixed,151,21.11,10.57,Silver
ID_1072,5,5,4,3,3,5,5,5,5,4,5,4,4,6,4,5,4,4,650,2,Conference,139,5,9.98,Gold
ID_1073,3,2,3,5,4,6,5,3,3,3,4,4,3,3,3,3,3,4,704,12,Conference,152.33,34.68,5.05,NoStatus
ID_1074,2,3,4,2,3,3,4,3,2,4,3,2,3,3,3,6,2,2,1614,5,SportsEvent,153,44.24,5.17,NoStatus
ID_1075,4,4,4,5,4,4,6,5,5,5,4,5,4,5,4,5,4,3,931,6,Concert,140.67,32.41,10.13,NoStatus
ID_1076,7,5,4,2,5,3,5,4,4,4,4,4,5,4,4,5,4,4,162,1,Business,119,39.83,5,Gold
ID_1077,5,6,5,6,6,5,5,5,6,4,5,3,5,4,5,5,4,6,333,1,Business,169,92.11,5,Silver
ID_1078,4,5,3,6,5,5,5,4,4,4,5,5,5,3,3,4,2,2,475,1,Business,139,108.17,9.95,Silver
ID_1079,2,2,2,3,3,5,2,4,3,5,5,6,5,3,3,4,3,5,1840,22,Business,158.09,22.44,4.52,Gold
ID_1080,5,4,3,2,4,2,2,4,4,2,5,4,5,3,3,5,5,4,402,6,Concert,167.33,25.98,5.97,NoStatus
ID_1081,4,4,4,1,5,3,6,3,4,5,4,4,4,4,3,3,2,3,116,8,SportsEvent,145.25,7.48,6.09,NoStatus
ID_1082,4,4,3,4,5,2,2,3,2,5,4,3,4,3,3,5,6,3,1001,1,OtherOrMixed,159,15,12.95,NoStatus
ID_1083,7,6,4,3,5,6,6,5,5,7,6,5,5,5,3,4,3,4,140,2,Conference,174,10,8.95,Gold
ID_1084,4,5,6,5,3,5,4,6,7,4,5,6,5,5,4,6,4,5,705,5,Business,159,28.41,4.17,Gold
ID_1085,4,3,3,3,3,4,3,4,3,3,3,3,3,4,4,5,5,5,738,2,OtherOrMixed,154,20.8,7.45,NoStatus
ID_1086,4,4,4,6,3,4,6,4,3,2,4,4,4,3,3,2,2,4,305,2,Conference,169,10,8.98,Silver
ID_1087,5,4,5,4,5,4,4,5,3,5,5,3,5,5,5,3,4,3,750,3,Conference,152.33,10,9.97,Gold
ID_1088,6,6,3,6,4,6,5,6,6,5,6,4,4,5,4,4,4,5,164,3,Concert,145.67,13.01,4.97,Gold
ID_1089,3,3,4,5,3,4,5,5,5,6,7,4,4,5,5,3,4,3,1165,7,Conference,164.71,9.56,4.69,NoStatus
ID_1090,3,3,3,4,4,3,5,3,5,4,5,4,4,4,1,3,4,2,553,2,SportsEvent,149,19.8,9.98,NoStatus
ID_1091,4,5,4,5,4,4,3,3,5,4,5,3,4,4,4,5,5,4,385,5,Vacation,145,7.74,5.56,Silver
ID_1092,4,4,4,3,3,3,4,3,4,4,5,5,3,3,3,4,3,4,388,6,Concert,157.33,13.65,6.33,Silver
ID_1093,2,3,4,4,3,5,3,4,4,5,6,5,4,5,4,5,4,5,89,4,Conference,174,5,13.95,Silver
ID_1094,3,4,5,3,2,4,5,6,5,5,5,5,5,5,6,5,6,5,256,6,Concert,157.33,5.96,3.31,Gold
ID_1095,2,5,5,4,2,2,5,4,3,4,3,4,4,2,1,3,3,3,1497,3,Concert,162.33,28.83,6.95,NoStatus
ID_1096,5,5,4,4,4,6,4,4,5,5,4,6,6,4,3,6,4,7,327,1,Business,149,5,12.95,Platinum
ID_1097,5,4,4,6,2,5,4,5,3,3,6,5,4,3,3,3,3,4,2209,2,SportsEvent,174,5,5,Silver
ID_1098,2,3,3,5,3,4,3,2,4,4,5,2,2,1,3,3,3,2,487,2,SportsEvent,149,43.3,8.98,NoStatus
ID_1099,4,3,3,4,5,4,5,5,3,5,5,4,4,4,3,2,3,5,341,4,Conference,144,10,8.23,Silver
ID_1100,5,5,6,3,5,3,6,5,6,5,4,4,4,5,4,5,3,5,1522,2,Conference,149,10,12.45,NoStatus
ID_1101,4,4,2,3,3,4,4,3,4,5,5,3,3,3,3,3,4,2,112,2,Concert,149,10,4.98,NoStatus
ID_1102,5,5,6,3,4,5,6,6,7,5,7,6,6,6,6,5,3,4,734,3,Concert,129,14.48,13.62,Platinum
ID_1103,4,6,3,4,4,7,7,5,4,3,3,6,5,5,3,5,2,6,4384,7,Business,153.29,68.37,6.24,Platinum
ID_1104,2,3,3,3,5,3,3,4,2,4,3,5,4,3,3,5,4,4,243,3,Conference,139,15,4.3,Silver
ID_1105,5,6,5,3,3,3,2,3,2,1,3,4,3,3,4,4,3,1,29,3,SportsEvent,162.33,36.41,11.63,NoStatus
ID_1106,2,4,3,2,3,4,2,5,4,5,5,5,3,4,5,4,6,3,156,1,Conference,159,10,9.95,NoStatus
ID_1107,4,5,5,4,5,4,5,5,4,4,4,4,5,4,2,5,3,3,663,3,Conference,152.33,38.16,9.3,Silver
ID_1108,5,4,4,4,2,3,3,4,3,3,4,5,6,3,2,4,3,3,571,3,Vacation,159,0,12.62,NoStatus
ID_1109,5,4,4,4,3,4,4,4,2,3,3,4,3,3,3,5,1,3,912,4,SportsEvent,141.5,23.08,7.49,Silver
ID_1110,5,5,4,2,5,4,5,5,5,5,6,3,4,6,4,4,3,3,359,2,Vacation,149,54,11.45,Silver
ID_1111,2,2,2,3,2,4,1,3,2,3,4,4,4,3,3,4,5,3,494,5,OtherOrMixed,177,48.42,5.17,NoStatus
ID_1112,3,5,3,3,4,5,5,6,6,4,3,4,3,5,4,4,3,4,232,4,Conference,151.5,22.63,5.96,Gold
ID_1113,4,3,4,1,2,3,3,4,3,5,4,5,4,4,5,3,5,3,104,3,OtherOrMixed,159,34.11,10.3,NoStatus
ID_1114,5,5,4,5,5,2,3,5,3,5,5,4,3,4,4,3,3,4,436,9,SportsEvent,144.56,32.13,6.43,NoStatus
ID_1115,4,4,4,4,4,5,4,3,2,3,5,4,3,4,4,4,3,2,269,1,Business,149,10,5,Gold
ID_1116,5,5,4,3,4,4,4,3,3,4,4,3,3,4,4,4,4,3,595,3,Concert,189,5,5.97,NoStatus
ID_1117,4,3,4,3,3,4,3,3,2,3,4,2,3,3,3,5,4,3,193,6,SportsEvent,174,10,6.96,NoStatus
ID_1118,3,4,3,5,3,5,2,4,4,3,4,3,4,2,3,6,6,4,242,1,SportsEvent,149,113.67,9.95,Gold
ID_1119,5,3,5,5,4,6,5,3,3,5,4,3,3,4,4,5,5,4,1526,3,OtherOrMixed,152.33,10,5.97,NoStatus
ID_1120,4,4,5,4,4,4,5,3,4,3,4,3,3,4,4,5,4,3,218,2,SportsEvent,144,65.94,5,NoStatus
ID_1121,5,4,4,2,2,5,5,6,4,5,5,4,4,5,3,6,4,4,294,4,Vacation,149,15.37,4.48,Silver
ID_1122,3,5,3,2,3,5,3,5,3,4,7,6,6,4,5,7,7,5,431,3,Business,179,13.5,11.62,Gold
ID_1123,6,5,3,3,4,3,5,3,5,3,3,4,4,4,4,3,2,3,1429,6,OtherOrMixed,149,10,7.63,Silver
ID_1124,4,3,5,4,5,6,4,5,5,5,6,5,4,4,4,5,5,5,235,1,Vacation,169,10,0,Platinum
ID_1125,7,6,3,3,5,4,6,6,6,3,5,6,5,5,5,5,2,5,745,6,SportsEvent,139,28.75,6.13,Silver
ID_1126,3,3,4,5,2,4,6,4,5,4,6,4,4,5,3,5,3,4,1107,1,Concert,139,0,12.95,Silver
ID_1127,5,6,4,7,3,5,4,3,6,5,6,3,4,4,3,4,4,3,665,4,SportsEvent,169,58.97,8.98,NoStatus
ID_1128,6,5,4,3,4,3,5,4,4,5,6,3,4,3,3,4,3,4,190,5,Vacation,145,10.13,9.17,Silver
ID_1129,4,4,4,6,3,5,2,6,2,3,3,5,5,4,3,5,6,3,452,3,Business,172.33,10,0,Gold
ID_1130,6,4,5,3,3,4,4,5,4,4,5,5,5,5,3,3,4,7,756,3,Business,169,17.15,5,Silver
ID_1131,4,5,4,5,5,4,7,4,4,6,4,3,3,5,5,5,4,5,341,8,SportsEvent,139,16.19,4.22,NoStatus
ID_1132,6,6,4,3,2,5,5,5,3,4,4,4,4,4,5,5,4,4,1717,3,Business,142.33,48.14,5.3,Silver
ID_1133,3,2,4,3,3,1,4,2,2,2,3,3,2,1,2,5,3,1,587,9,SportsEvent,157.89,12.17,7.54,NoStatus
ID_1134,6,4,5,3,3,3,4,5,3,3,4,4,5,4,4,3,4,4,146,1,Business,159,85.72,5,Gold
ID_1135,1,2,5,1,4,3,3,3,5,5,4,4,4,3,3,3,3,1,64,2,Concert,149,10,4.98,NoStatus
ID_1136,2,4,4,3,4,4,3,4,4,2,4,3,4,3,2,3,2,4,1370,2,Business,184,35.11,9.98,NoStatus
ID_1137,4,5,5,5,6,6,5,6,5,3,3,5,5,4,4,3,2,4,2321,4,Vacation,166.5,13.86,3.73,Silver
ID_1138,3,4,4,4,5,5,5,4,4,4,4,4,5,4,4,2,3,1,897,2,Conference,174,10,4.98,Silver
ID_1139,4,4,5,6,4,5,5,4,3,2,4,3,4,4,4,4,4,4,312,2,SportsEvent,154,5,7.95,Silver
ID_1140,1,4,3,4,4,5,5,4,4,3,2,3,2,4,3,2,4,3,3485,1,Business,149,10,0,Silver
ID_1141,3,4,4,4,4,5,4,3,5,4,5,3,3,4,4,4,4,3,2898,4,OtherOrMixed,149,19.08,9.48,NoStatus
ID_1142,2,2,4,5,1,4,5,3,3,3,4,4,4,2,3,3,1,3,1150,2,Business,174,45.59,8.98,Gold
ID_1143,5,5,4,5,6,6,4,4,5,5,5,4,4,4,5,7,4,4,803,2,OtherOrMixed,174,20.1,9.98,Silver
ID_1144,4,5,6,2,3,5,6,4,5,5,5,3,3,5,5,5,2,5,1230,6,SportsEvent,139,67.27,7.65,Silver
ID_1145,5,5,5,3,3,3,4,4,4,4,6,4,2,4,4,5,4,4,273,4,OtherOrMixed,159,26.39,10.21,NoStatus
ID_1146,3,4,5,5,3,3,4,3,4,4,4,5,3,4,6,5,5,2,707,2,SportsEvent,159,5,2.48,NoStatus
ID_1147,4,4,5,4,4,3,6,5,3,3,3,5,5,4,4,4,3,4,490,2,Business,149,58.51,8.98,Silver
ID_1148,3,3,5,5,2,4,4,3,2,4,2,3,4,2,2,1,4,4,277,7,Vacation,166.14,50.15,11.25,NoStatus
ID_1149,4,5,3,5,3,4,5,6,5,4,4,3,3,4,3,4,3,4,75,7,Business,150.43,64.18,12.96,NoStatus
ID_1150,4,4,5,5,5,5,5,4,5,4,3,5,5,5,4,4,5,4,166,1,Business,129,10,12.95,Platinum
ID_1151,3,2,4,2,4,3,3,5,3,4,4,4,4,4,4,3,3,2,901,4,SportsEvent,151.5,20.33,4.48,NoStatus
ID_1152,5,5,3,3,4,3,4,4,4,3,5,3,4,3,4,4,3,5,3196,2,SportsEvent,159,10,12.45,NoStatus
ID_1153,2,1,2,4,3,4,4,3,2,4,2,3,2,2,3,4,4,2,604,2,Conference,149,35.99,5,Silver
ID_1154,3,4,2,3,3,5,2,5,2,4,4,5,5,2,3,4,4,5,357,4,Business,174,5,9.48,Gold
ID_1155,3,5,4,6,3,6,4,4,4,4,5,5,5,4,3,5,5,5,71,2,Business,159,10.76,9.98,Silver
ID_1156,5,5,5,3,6,3,6,5,4,6,2,4,4,5,5,5,5,4,504,1,Vacation,179,10,5,Gold
ID_1157,4,2,2,3,4,4,3,3,3,4,5,4,3,4,3,5,5,3,199,3,SportsEvent,152.33,10,6.65,NoStatus
ID_1158,4,4,6,2,2,4,2,3,3,3,5,3,3,2,3,5,5,3,729,5,SportsEvent,159,49.88,4.57,NoStatus
ID_1159,5,3,3,3,4,5,2,4,5,4,4,4,3,5,5,5,4,4,1071,4,SportsEvent,141.5,29.72,3.98,Gold
ID_1160,3,5,5,3,4,3,3,4,4,4,4,3,2,4,4,3,5,3,556,6,SportsEvent,152.33,23.75,3.98,NoStatus
ID_1161,3,4,3,6,3,5,4,3,3,3,5,4,4,3,2,2,2,4,1318,3,Conference,179,21.3,4.3,Silver
ID_1162,3,4,4,3,3,2,4,3,3,4,4,3,2,3,4,5,3,3,1837,6,SportsEvent,147.33,5.31,10.97,NoStatus
ID_1163,5,5,3,4,2,4,5,3,4,5,3,3,4,4,4,4,3,5,577,8,Concert,140.25,43.26,7.21,NoStatus
ID_1164,3,4,5,3,4,4,5,4,3,3,4,3,7,4,5,4,2,4,288,2,Business,149,5,7.45,NoStatus
ID_1165,2,4,3,5,4,3,3,3,3,2,5,4,3,4,4,5,5,3,286,3,SportsEvent,152.33,10.76,10.3,NoStatus
ID_1166,3,3,2,4,2,4,3,4,3,4,2,3,4,4,5,5,5,3,377,6,OtherOrMixed,167.33,52.81,6.66,NoStatus
ID_1167,4,4,4,3,3,4,3,5,4,2,3,3,4,4,3,4,4,5,372,3,Business,159,5,5.97,Gold
ID_1168,4,4,3,4,3,5,4,5,4,4,5,4,5,5,4,5,5,5,990,6,Concert,150.67,5,10.63,NoStatus
ID_1169,5,4,3,5,5,4,5,6,2,3,1,5,4,3,3,3,3,4,1057,7,Business,167.57,15,4.82,Silver
ID_1170,4,4,4,3,2,4,2,3,3,3,3,4,3,2,4,5,4,3,397,1,Conference,139,57.66,5,Silver
ID_1171,4,4,5,3,5,4,4,3,3,4,4,3,4,2,2,3,5,3,579,2,SportsEvent,164,19.67,4.98,Silver
ID_1172,4,4,3,4,2,4,3,3,3,4,3,3,3,3,3,4,3,3,974,1,SportsEvent,159,0,7.95,NoStatus
ID_1173,4,4,2,4,4,2,3,4,3,2,3,3,3,3,4,3,3,3,811,5,Concert,143,73.11,5.17,NoStatus
ID_1174,3,5,3,4,4,3,5,3,2,1,4,1,1,3,5,4,4,4,205,4,SportsEvent,151.5,11.26,10.96,NoStatus
ID_1175,5,4,3,4,3,2,3,4,2,3,3,4,4,2,3,3,3,3,1347,2,Concert,134,10,7.48,NoStatus
ID_1176,5,6,5,7,2,4,4,4,3,2,4,5,6,4,4,4,5,5,279,8,Conference,177.75,5,5.99,NoStatus
ID_1177,4,5,2,3,3,3,2,5,3,3,5,4,2,4,3,4,6,5,231,6,SportsEvent,162.33,63.63,10.63,NoStatus
ID_1178,4,4,4,7,4,4,5,5,4,6,5,5,4,4,3,3,3,4,741,10,Business,169,11.74,10.87,Gold
ID_1179,4,4,5,3,5,4,5,5,5,5,6,4,4,6,4,4,4,6,349,2,Business,139,5,0,Silver
ID_1180,3,5,3,1,3,1,4,5,3,3,3,3,3,3,5,6,3,3,324,2,Vacation,149,54.67,6.45,NoStatus
ID_1181,3,3,3,2,4,3,3,4,4,5,5,4,3,5,3,4,4,5,1432,7,Concert,166.14,12.47,2.84,NoStatus
ID_1182,3,3,4,4,4,3,4,3,4,4,3,4,3,3,4,5,5,3,163,2,Vacation,149,57.58,5,NoStatus
ID_1183,5,4,4,4,3,5,6,3,5,3,4,4,3,4,4,4,2,4,423,4,SportsEvent,159,31.32,3.23,NoStatus
ID_1184,4,4,2,4,3,3,3,4,4,3,6,5,5,4,3,3,4,2,166,10,Vacation,168,28.22,11.86,Gold
ID_1185,5,6,4,5,5,4,5,4,4,5,5,4,4,5,5,4,5,6,573,9,OtherOrMixed,140.11,10,2.21,Silver
ID_1186,3,3,3,4,4,6,4,4,4,3,4,5,5,3,2,3,3,2,467,4,Vacation,154,5,6.46,Silver
ID_1187,6,6,5,3,5,5,7,5,3,5,4,3,2,6,5,4,3,6,215,5,OtherOrMixed,151,43.22,5.76,NoStatus
ID_1188,4,5,4,6,3,5,5,6,5,5,4,4,4,6,5,6,5,6,2470,8,Business,151.5,8.03,11.71,Silver
ID_1189,4,3,4,5,4,3,3,4,2,4,3,4,2,4,4,5,3,3,4664,3,SportsEvent,145.67,10,5,NoStatus
ID_1190,4,6,5,2,5,5,4,5,4,2,3,5,4,3,4,3,3,5,648,2,Vacation,159,5,8.95,Gold
ID_1191,4,4,3,4,3,3,5,5,3,5,5,5,4,4,3,3,3,4,1600,2,Business,149,22.67,12.95,NoStatus
ID_1192,3,3,3,4,7,6,5,5,4,5,5,5,5,5,4,4,2,4,938,6,Business,142.33,28.65,11.29,Gold
ID_1193,4,4,4,4,5,5,4,6,4,5,3,5,5,5,3,6,5,6,1088,5,OtherOrMixed,137,23.64,5.17,Silver
ID_1194,2,3,4,3,4,6,4,3,4,5,4,3,2,3,4,5,5,3,184,2,SportsEvent,149,10,3.98,NoStatus
ID_1195,5,5,2,5,4,5,5,5,4,4,5,4,4,4,2,4,4,6,372,8,OtherOrMixed,159,42.96,6.09,Platinum
ID_1196,3,3,4,5,4,4,5,3,4,5,3,3,3,3,2,4,2,3,85,5,Concert,141,13.21,11.16,Platinum
ID_1197,3,4,3,6,4,3,4,4,3,3,4,3,4,3,5,4,3,5,298,2,Vacation,174,10,9.98,Silver
ID_1198,4,4,3,2,5,4,4,5,3,3,5,4,3,4,4,5,5,3,896,2,SportsEvent,134,10,13.95,Silver
ID_1199,3,4,3,6,2,4,4,5,4,5,6,3,3,4,4,5,4,4,99,1,Vacation,159,12.62,5,NoStatus
ID_1200,4,3,4,3,3,3,4,3,2,4,2,4,2,2,4,3,3,3,1662,4,Vacation,169,16.59,8.23,NoStatus
ID_1201,4,4,2,4,3,4,3,5,4,5,3,5,2,4,4,4,4,5,425,2,Conference,164,5,9.98,Silver
ID_1202,4,4,4,2,3,4,3,3,4,3,3,5,3,4,3,3,5,2,976,1,Vacation,129,5,7.95,NoStatus
ID_1203,4,4,4,6,4,4,4,4,5,5,4,4,2,5,4,3,3,3,81,2,Concert,159,5,8.98,NoStatus
ID_1204,2,4,5,2,2,2,4,4,3,2,4,6,4,3,4,5,3,4,310,4,Concert,166.5,5,6.24,Gold
ID_1205,3,6,3,4,5,4,5,4,4,3,3,4,5,6,5,6,4,4,119,2,Conference,164,57.57,2.48,NoStatus
ID_1206,4,5,4,5,4,5,4,7,2,4,3,6,5,5,5,4,4,5,1669,7,Business,147.57,5.64,8.26,Platinum
ID_1207,5,4,4,3,3,5,4,5,5,4,5,5,5,5,4,3,5,5,847,2,Business,184,48.18,0,Platinum
ID_1208,3,4,5,4,5,5,4,6,7,4,5,5,3,3,3,3,3,5,2679,3,OtherOrMixed,162.33,13.28,8.62,Silver
ID_1209,3,4,3,2,3,2,4,3,4,6,4,4,4,4,4,3,4,4,343,7,SportsEvent,140.43,17.62,4.11,NoStatus
ID_1210,3,4,3,4,4,3,4,4,4,5,3,5,4,4,4,5,2,3,541,3,Vacation,139,10,2.65,Gold
ID_1211,3,4,3,4,2,5,4,5,2,4,3,4,5,3,4,5,3,3,785,6,Business,145.67,6.07,10.13,Silver
ID_1212,6,6,4,5,3,5,5,4,4,6,5,4,4,4,3,3,2,4,1845,3,Business,159,29.62,8.32,Silver
ID_1213,4,3,3,3,3,5,5,4,5,4,3,4,6,3,1,5,3,3,385,1,Vacation,159,5,7.95,Platinum
ID_1214,3,4,4,4,3,4,4,4,2,5,5,4,5,4,4,5,5,4,125,7,SportsEvent,156.14,35.97,12.96,Silver
ID_1215,5,5,4,2,2,3,4,4,3,3,4,4,5,5,3,5,6,6,245,3,Concert,159,10,8.32,Silver
ID_1216,6,5,4,3,4,3,2,4,3,3,5,4,4,5,3,4,4,2,545,5,Business,143,46.43,5.16,Silver
ID_1217,2,4,5,4,2,4,4,4,4,5,6,4,5,5,4,4,5,3,1582,4,SportsEvent,161.5,23.88,10.71,Platinum
ID_1218,2,2,3,3,2,2,2,5,2,3,4,4,4,3,3,6,5,3,1167,6,Vacation,160.67,14.22,2.65,NoStatus
ID_1219,3,5,4,4,4,4,4,5,3,3,4,5,5,4,3,5,4,4,491,3,SportsEvent,159,33.12,11.63,Silver
ID_1220,4,4,4,6,4,5,4,5,4,5,5,5,3,5,4,4,5,6,683,2,Conference,159,25,9.98,Silver
ID_1221,2,3,3,4,4,3,4,1,3,3,3,3,4,3,4,4,3,2,104,7,Vacation,150.43,17.05,10.82,NoStatus
ID_1222,4,6,5,5,4,5,5,5,5,3,5,6,4,4,5,6,4,3,86,3,Business,159,32.64,4.97,Gold
ID_1223,2,3,4,4,5,5,4,4,4,3,4,4,5,3,4,4,4,3,1185,2,Business,169,62.11,8.95,NoStatus
ID_1224,3,5,4,5,5,5,5,6,5,6,5,4,4,4,3,5,3,5,1204,2,Conference,159,10,8.98,Silver
ID_1225,4,4,3,2,5,3,4,4,4,5,5,3,3,5,5,7,5,4,156,2,Vacation,139,10,5,NoStatus
ID_1226,2,3,2,4,4,3,5,3,2,3,3,4,5,2,3,3,3,3,194,2,OtherOrMixed,159,10,2.48,Silver
ID_1227,3,6,5,5,3,5,4,4,2,4,3,3,4,4,4,5,3,4,853,1,Business,139,6.45,14.95,Silver
ID_1228,4,3,4,4,4,4,4,3,3,5,3,4,4,3,5,3,3,3,186,3,Business,145.67,5,5,Silver
ID_1229,3,4,2,3,5,6,6,5,6,5,5,5,6,5,4,5,2,3,664,1,OtherOrMixed,149,10,0,NoStatus
ID_1230,5,5,6,5,6,5,7,6,4,5,5,6,7,6,7,6,4,6,962,2,Business,149,10,3.98,Platinum
ID_1231,4,5,5,4,5,5,3,3,5,5,5,3,3,4,3,3,4,4,896,2,SportsEvent,174,10,12.95,NoStatus
ID_1232,3,3,5,4,3,4,3,4,4,4,5,6,5,4,4,3,4,4,693,3,Business,162.33,30.63,10.3,NoStatus
ID_1233,5,4,4,4,4,4,3,5,3,6,5,5,5,4,4,5,6,4,586,6,Business,152.33,24.59,8.31,Silver
ID_1234,5,4,1,3,5,3,4,5,3,5,4,5,4,5,4,3,3,5,909,5,Business,155,19.03,5.17,NoStatus
ID_1235,3,4,4,5,5,5,5,4,5,4,4,3,2,3,3,3,3,3,895,2,Vacation,129,43.7,9.98,NoStatus
ID_1236,5,6,4,4,3,5,4,5,6,4,6,5,4,6,6,7,5,7,1434,1,Concert,199,10,14.95,Silver
ID_1237,4,4,4,5,4,5,5,3,4,5,4,4,3,3,2,4,4,4,701,3,Vacation,142.33,5,11.63,Silver
ID_1238,4,5,5,6,5,5,5,5,4,3,4,4,4,6,6,4,4,5,161,6,Vacation,152.33,44.96,10.13,Silver
ID_1239,2,3,5,4,4,6,5,6,4,4,5,6,4,6,4,5,5,5,883,2,Business,169,10,2.48,Gold
ID_1240,5,6,5,7,4,6,7,6,5,4,5,6,5,6,6,6,4,5,140,4,Concert,154,20.73,7.46,Silver
ID_1241,5,5,4,2,4,3,5,2,4,4,3,2,4,3,4,5,2,4,577,2,SportsEvent,159,20.65,13.95,NoStatus
ID_1242,3,3,3,4,6,6,6,6,5,3,4,4,4,4,5,6,5,4,1149,2,Business,159,47.06,12.95,Silver
ID_1243,3,3,4,4,4,4,5,4,5,6,5,3,3,3,2,4,3,5,407,2,Concert,139,32.69,9.98,NoStatus
ID_1244,3,3,4,4,4,4,5,5,4,4,5,4,5,5,3,2,4,4,4473,6,Concert,154,37.92,9.31,Gold
ID_1245,5,4,3,5,5,4,7,6,5,5,5,5,4,5,5,6,4,3,246,5,Concert,151,49.79,0.99,Silver
ID_1246,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,217,1,OtherOrMixed,159,10,7.95,Silver
ID_1247,3,4,4,3,3,5,3,4,3,4,2,5,5,4,3,3,3,4,274,4,Conference,156.5,26.99,8.95,Gold
ID_1248,5,3,4,6,4,6,6,5,4,4,6,5,4,5,3,4,3,4,355,10,Business,149,25.26,11.16,Silver
ID_1249,4,4,4,3,4,4,5,3,3,2,3,3,3,2,5,3,3,3,82,2,Business,139,5,4.98,NoStatus
ID_1250,5,5,3,3,6,5,5,3,4,6,4,4,3,5,5,4,3,4,1444,2,Vacation,149,74.92,9.95,NoStatus
ID_1251,4,5,4,4,5,4,3,4,3,5,4,4,2,5,5,3,5,3,536,2,OtherOrMixed,144,10,5,NoStatus
ID_1252,3,5,5,2,3,3,4,5,4,3,3,3,4,3,4,3,4,4,3624,3,Vacation,169,21.13,3.32,NoStatus
ID_1253,5,4,4,4,4,4,4,5,4,4,4,5,3,3,4,7,5,5,1136,2,Business,164,10,7.48,Platinum
ID_1254,4,3,3,3,5,4,6,4,6,7,5,4,2,5,5,5,4,4,557,1,Vacation,149,78.24,0,NoStatus
ID_1255,5,4,4,2,2,3,4,4,4,2,4,3,5,5,5,5,3,4,291,4,SportsEvent,149,22.92,1.99,Silver
ID_1256,6,6,4,5,4,6,5,6,5,4,4,4,5,6,6,5,4,5,483,3,Concert,162.33,46.73,0,Silver
ID_1257,2,2,5,5,4,4,5,4,3,5,5,4,3,4,4,5,4,4,1479,6,Concert,169,34.44,9.14,NoStatus
ID_1258,4,4,3,2,4,7,4,5,4,3,4,5,5,5,5,5,5,4,4000,1,Vacation,139,10,0,Silver
ID_1259,4,5,5,6,5,6,5,6,5,4,5,6,5,5,3,5,3,6,94,5,Concert,147,22.58,6.16,Platinum
ID_1260,7,5,4,4,4,5,4,4,7,5,6,3,3,5,4,6,4,5,52,5,SportsEvent,151,10,3.18,NoStatus
ID_1261,4,3,1,2,3,3,3,4,3,4,4,3,3,4,3,5,3,3,609,2,Business,184,23.33,4.98,Silver
ID_1262,3,3,3,5,4,5,5,4,4,5,4,4,4,5,4,5,3,4,913,5,Business,165,17.8,12.16,Gold
ID_1263,4,3,3,5,2,5,2,6,2,3,3,5,4,4,5,6,5,4,124,4,Concert,174,24.64,4.98,Silver
ID_1264,5,4,4,2,2,5,3,4,4,4,4,4,3,5,3,4,4,2,783,5,Conference,157,5,4.57,Silver
ID_1265,4,2,2,4,4,5,4,5,6,3,4,5,5,4,4,5,4,3,39,1,Business,159,10,0,Gold
ID_1266,3,4,3,4,4,4,5,4,4,6,3,5,5,4,3,5,3,3,103,10,Concert,151,26.41,5.96,Silver
ID_1267,3,3,3,5,4,4,5,5,5,3,4,4,4,3,3,3,2,4,1525,2,Vacation,164,42.19,5,NoStatus
